Hour,Date,Charging energy,Price,Energy Purchase from grid,Cost of energy supply from grid at DT,Cost of energy supply on route,EVs slow charging,EVs fast charging 50kW,EVs fast charging 150kW,EVs fast charging 350kW,EVs route charging,Slow Charging pertime,Fast Charging pertime 50kW,Fast Charging pertime 150kW,Fast Charging pertime 350kW,Route Charging pertime
0,183.0,46.21914970136822,0.39584650126027393,47.94517603876372,21.16323443957697,0.0,6.8191780821917805,0.0,0.0,0.0,0.0,46.21914970136822,0.0,0.0,0.0,0.0
1,183.0,45.873881558769135,0.37442668536986295,47.58701406511322,20.087803993156996,0.0,6.739726027397261,0.0,0.0,0.0,0.0,45.873881558769135,0.0,0.0,0.0,0.0
2,183.0,45.60100838653094,0.36670876931506846,47.3039506084346,19.560516077519612,0.0,6.780821917808219,0.0,0.0,0.0,0.0,45.60100838653094,0.0,0.0,0.0,0.0
3,183.0,45.59119688713896,0.37162913095890404,47.29377270450101,19.625256688067378,0.0,6.764383561643836,0.0,0.0,0.0,0.0,45.59119688713896,0.0,0.0,0.0,0.0
4,183.0,45.90355876495247,0.4108589128767123,47.61779954870589,21.476904535479004,0.0,6.726027397260274,0.0,0.0,0.0,0.0,45.90355876495247,0.0,0.0,0.0,0.0
5,183.0,46.75785857120337,0.4922313941917808,48.50400266722343,25.880976748984025,0.0,6.882191780821918,0.0,0.0,0.0,0.0,46.75785857120337,0.0,0.0,0.0,0.0
6,183.0,47.91882655716422,0.6577371471780822,49.708326304112276,34.77643267785906,0.0,7.03013698630137,0.0,0.0,0.0,0.0,47.91882655716422,0.0,0.0,0.0,0.0
7,183.0,44.644634832434186,0.7878445032328766,46.31186185937157,38.592565475477834,0.9784199617046994,6.553424657534246,0.0,0.0,0.0,0.038356164383561646,44.53865765905404,0.0,0.0,0.0,0.10597717338014945
8,183.0,34.129909619448355,0.7928485347945206,35.40447055959373,30.874045583113517,3.1101369726718513,4.942465753424657,0.0,0.0,0.0,0.08767123287671233,33.79303635634097,0.0,0.0,0.0,0.336873263107378
9,183.0,12.753619792334216,0.7437254189589042,13.229896050139232,10.334438208234479,10.893607375337416,1.6931506849315068,0.0,0.0,0.0,0.2,11.573682993477446,0.0,0.0,0.0,1.1799367988567715
10,183.0,2.300643126593617,0.6923127899178082,2.386559259951885,1.0117118081696366,8.618550587610123,0.19726027397260273,0.0,0.0,0.0,0.18904109589041096,1.3671282090142733,0.0,0.0,0.0,0.9335149175793435
11,183.0,2.1219593740472087,0.6435788659726027,2.2012026701734526,0.046057768248735295,19.029173610505193,0.00821917808219178,0.0,0.0,0.0,0.27671232876712326,0.06082191780821919,0.0,0.0,0.0,2.0611374562389893
12,183.0,3.240796204779033,0.5977264832876712,3.361821789189868,0.0,29.92021392378983,0.0,0.0,0.0,0.0,0.40273972602739727,0.0,0.0,0.0,0.0,3.240796204779033
13,183.0,2.9181763796763267,0.5759558242191781,3.0271539208260654,0.0,26.941669895351982,0.0,0.0,0.0,0.0,0.41643835616438357,0.0,0.0,0.0,0.0,2.9181763796763267
14,183.0,2.9814952706654485,0.5952167026849314,3.092837417702748,0.0,27.526253017554456,0.0,0.0,0.0,0.0,0.4657534246575342,0.0,0.0,0.0,0.0,2.9814952706654485
15,183.0,3.1439757796137755,0.6485033477260274,3.2613856634997673,0.0,29.02633240514793,0.0,0.0,0.0,0.0,0.41643835616438357,0.0,0.0,0.0,0.0,3.1439757796137755
16,183.0,2.6104000220962207,0.7431676195068493,2.7078838403487766,0.0,24.100166179104114,0.0,0.0,0.0,0.0,0.3287671232876712,0.0,0.0,0.0,0.0,2.6104000220962207
17,183.0,1.8481554350471423,0.8199094145753425,1.917173687808239,0.0,17.06284582149333,0.0,0.0,0.0,0.0,0.3041095890410959,0.0,0.0,0.0,0.0,1.8481554350471423
18,183.0,2.015726202661088,0.8319065398356165,2.091002284918141,0.5396388995457498,13.351306399707182,0.07945205479452055,0.0,0.0,0.0,0.23835616438356164,0.5695847004905574,0.0,0.0,0.0,1.4461415021705306
19,183.0,11.337268700311,0.7423908203835616,11.760652178745852,8.973067459475432,9.021409356884787,1.4958904109589042,0.0,0.0,0.0,0.20273972602739726,10.360118293565277,0.0,0.0,0.0,0.9771504067457228
20,183.0,31.264673012347398,0.6373663745753424,32.432233415298136,22.876203462838873,4.635702348452505,4.465753424657534,0.0,0.0,0.0,0.08767123287671233,30.76255873550378,0.0,0.0,0.0,0.5021142768436196
21,183.0,42.231942329024825,0.546627933369863,43.809068806042355,26.2079197132971,2.8928997315200684,6.235616438356164,0.0,0.0,0.0,0.0958904109589041,41.91859903226243,0.0,0.0,0.0,0.31334329676239836
22,183.0,46.19917363886675,0.4637297437808219,47.92445398222693,24.48704752594056,0.3514642054840719,6.761643835616439,0.0,0.0,0.0,0.01643835616438356,46.161104931666,0.0,0.0,0.0,0.038068707200746656
23,183.0,45.871971789837865,0.4217128661917808,47.58503297701025,22.290878209144427,0.0,6.816438356164384,0.0,0.0,0.0,0.0,45.871971789837865,0.0,0.0,0.0,0.0
