Hour,Date,Charging energy,Price,Energy Purchase from grid,Cost of energy supply from grid at DT,Cost of energy supply on route,EVs slow charging,EVs fast charging 50kW,EVs fast charging 150kW,EVs fast charging 350kW,EVs route charging,Slow Charging pertime,Fast Charging pertime 50kW,Fast Charging pertime 150kW,Fast Charging pertime 350kW,Route Charging pertime
0,183.0,156.21661498752414,0.39584650126027393,162.05043048498703,72.34171348077516,0.0,23.345205479452055,0.0,0.0,0.0,0.0,156.21661498752414,0.0,0.0,0.0,0.0
1,183.0,157.45651649716518,0.37442668536986295,163.33663537050694,68.99741273462185,0.0,23.446575342465753,0.0,0.0,0.0,0.0,157.45651649716518,0.0,0.0,0.0,0.0
2,183.0,156.9945627560353,0.36670876931506846,162.85743024485345,67.04200134806938,0.0,23.632876712328766,0.0,0.0,0.0,0.0,156.9945627560353,0.0,0.0,0.0,0.0
3,183.0,156.59779054089287,0.37162913095890404,162.4458408100585,67.96565670619385,0.0,23.45205479452055,0.0,0.0,0.0,0.0,156.59779054089287,0.0,0.0,0.0,0.0
4,183.0,157.36018119582175,0.4108589128767123,163.23670248529638,74.4172029901497,0.0,23.567123287671233,0.0,0.0,0.0,0.0,157.36018119582175,0.0,0.0,0.0,0.0
5,183.0,157.10068472377753,0.4922313941917808,162.96751527363202,86.88739045082589,0.0,23.528767123287672,0.0,0.0,0.0,0.0,157.10068472377756,0.0,0.0,0.0,0.0
6,183.0,157.83129149244016,0.6577371471780822,163.7254061124933,114.04128818591343,0.3479226801517533,23.767123287671232,0.0,0.0,0.0,0.005479452054794521,157.79360638416304,0.0,0.0,0.0,0.03768510827711126
7,183.0,150.30524375921368,0.7878445032328766,155.91830265478956,129.37786856366208,3.2527334268054227,22.660273972602738,0.0,0.0,0.0,0.08767123287671233,149.9529252172541,0.0,0.0,0.0,0.35231854195959855
8,183.0,107.08658897493227,0.7928485347945206,111.08567321051294,95.48948439651822,9.32918275084885,15.673972602739726,0.0,0.0,0.0,0.23013698630136986,106.0761022140538,0.0,0.0,0.0,1.0104867608784596
9,183.0,38.175642718038816,0.7437254189589042,39.60128912659689,30.91489442604144,19.63035678247767,4.882191780821918,0.0,0.0,0.0,0.4410958904109589,36.04938834294797,0.0,0.0,0.0,2.1262543750908396
10,183.0,8.431486545498286,0.6923127899178082,8.74635533765389,3.114183051988902,41.38336322437905,0.5342465753424658,0.0,0.0,0.0,0.6821917808219178,3.9490638322059928,0.0,0.0,0.0,4.4824227132922925
11,183.0,6.425360613711585,0.6435788659726027,6.665311839949782,0.13828067772409702,57.44950819542456,0.0273972602739726,0.0,0.0,0.0,0.821917808219178,0.20273972602739726,0.0,0.0,0.0,6.2226208876841875
12,183.0,7.304342607094815,0.5977264832876712,7.577118887027819,0.0,67.43635809454759,0.0,0.0,0.0,0.0,0.9287671232876712,0.0,0.0,0.0,0.0,7.304342607094815
13,183.0,9.152564596024513,0.5759558242191781,9.494361614133313,0.0,84.49981836578648,0.0,0.0,0.0,0.0,1.1863013698630136,0.0,0.0,0.0,0.0,9.152564596024513
14,183.0,8.83548822239357,0.5952167026849314,9.165444214101214,0.0,81.5724535055008,0.0,0.0,0.0,0.0,1.1369863013698631,0.0,0.0,0.0,0.0,8.83548822239357
15,183.0,8.9326254478765,0.6485033477260274,9.266208970826247,0.0,82.46925984035359,0.0,0.0,0.0,0.0,1.0575342465753426,0.0,0.0,0.0,0.0,8.9326254478765
16,183.0,6.190067605641646,0.7431676195068493,6.4212319560598,0.0,57.148964408932216,0.0,0.0,0.0,0.0,0.8136986301369863,0.0,0.0,0.0,0.0,6.190067605641646
17,183.0,4.848890727331512,0.8199094145753425,5.02996963416132,0.0,44.76672974403575,0.0,0.0,0.0,0.0,0.7232876712328767,0.0,0.0,0.0,0.0,4.848890727331512
18,183.0,12.033622792087874,0.8319065398356165,12.483011195112045,7.926413725550066,33.42046166116483,1.1369863013698631,0.0,0.0,0.0,0.673972602739726,8.413698630136986,0.0,0.0,0.0,3.6199241619508866
19,183.0,104.1909918765258,0.7423908203835616,108.08194178063057,87.07632015862161,13.569066455992317,15.153424657534247,0.0,0.0,0.0,0.28493150684931506,102.72126377949472,0.0,0.0,0.0,1.4697280970310775
20,183.0,143.64403212379864,0.6373663745753424,149.00833207863263,103.63134012763037,3.1266729486668527,21.45205479452055,0.0,0.0,0.0,0.08493150684931507,143.3053677729543,0.0,0.0,0.0,0.3386643508443647
21,183.0,160.94333149712122,0.546627933369863,166.95366337875984,99.17487990729721,0.9533134770019325,24.284931506849315,0.0,0.0,0.0,0.0273972602739726,160.84007372275832,0.0,0.0,0.0,0.10325777436290595
22,183.0,156.3707476214788,0.4637297437808219,162.21031910942133,83.42274251630175,0.0,23.471232876712328,0.0,0.0,0.0,0.0,156.3707476214788,0.0,0.0,0.0,0.0
23,183.0,156.79179548472993,0.4217128661917808,162.6470907517981,76.03835663505922,0.0,23.44109589041096,0.0,0.0,0.0,0.0,156.79179548472993,0.0,0.0,0.0,0.0
